"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-08-30","4.3",",,W",,,,,"1.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,","17.6","H,,S","19.4",",,W","15.6",",,W",,,"  270",",,W","  290",",,W",,,"6.7",",,W","10.3",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-08-31","2.6",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,","17.1","H,,S","22.8",",,W","11.1",",,W",,,"   50",",,W","   50",",,W",,,"6.7",",,W","8.5",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-09-01","1.6",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,","17.8","H,,S","26.1",",,W","10.6",",,W",,,"   30",",,W","   40",",,W",,,"5.4",",,W","6.7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-09-02","4.7",",,W",,,,,"0.0","T,,W,2400",,,"0.0",",,W,2400","0.0",",,W,","19.3","H,,S","25.0",",,W","13.9",",,W",,,"  250",",,W","  250",",,W",,,"11.2",",,W","14.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-09-03","6.2",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,","22.8","H,,S","26.7",",,W","19.4",",,W",,,"  230",",,W","  220",",,W",,,"10.3",",,W","15.7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-09-04","6.3",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,","24.6","H,,S","27.8",",,W","22.8",",,W",,,"  240",",,W","  260",",,W",,,"10.7",",,W","14.8",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-09-05","3.7",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,","24.9","H,,S","30.0",",,W","20.0",",,W",,,"  210",",,W","  210",",,W",,,"6.7",",,W","9.8",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-09-06","3.5",",,W",,,,,"18.5",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,","25.6","H,,S","32.2",",,W","20.6",",,W",,,"  250",",,W","  250",",,W",,,"9.4",",,W","13.4",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-09-07","4.7",",,W",,,,,"27.4",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,","23.3","H,,S","27.8",",,W","20.0",",,W",,,"  220",",,W","  230",",,W",,,"7.6",",,W","10.7",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-09-08","2.9",",,W",,,,,"0.0","T,,W,2400",,,"0.0",",,W,2400","0.0",",,W,","20.0","H,,S","21.7",",,W","17.2",",,W",,,"  340",",,W","  330",",,W",,,"5.4",",,W","6.7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-09-09","3.0",",,W",,,,,"0.0","T,,W,2400",,,"0.0",",,W,2400","0.0",",,W,","18.3","H,,S","20.0",",,W","17.2",",,W",,,"  100",",,W","  100",",,W",,,"5.8",",,W","7.6",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-09-10","2.0",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,","19.3","H,,S","25.0",",,W","16.1",",,W",,,"   20",",,W","   20",",,W",,,"5.8",",,W","7.2",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-09-11","2.3",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,","19.8","H,,S","25.0",",,W","15.0",",,W",,,"   70",",,W","   40",",,W",,,"4.5",",,W","6.7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-09-12","4.1",",,W",,,,,"13.7",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,","18.7","H,,S","23.3",",,W","15.0",",,W",,,"  220",",,W","  210",",,W",,,"10.3",",,W","15.7",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-09-13","3.3",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,","17.0","H,,S","19.4",",,W","12.2",",,W",,,"  280",",,W","  280",",,W",,,"7.2",",,W","9.4",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-09-14","2.8",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,","14.8","H,,S","19.4",",,W","10.0",",,W",,,"  330",",,W","  330",",,W",,,"6.7",",,W","8.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-09-15","1.8",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,","14.7","H,,S","21.7",",,W","8.3",",,W",,,"  340",",,W","  350",",,W",,,"6.3",",,W","7.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-09-16","2.6",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,","14.8","H,,S","21.7",",,W","7.8",",,W",,,"  220",",,W","  220",",,W",,,"6.7",",,W","10.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-09-17","1.9",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,","16.3","H,,S","22.2",",,W","10.6",",,W",,,"   20",",,W","  350",",,W",,,"4.5",",,W","6.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-09-18","2.8",",,W",,,,,"6.4",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,","17.3","H,,S","21.1",",,W","13.9",",,W",,,"  290",",,W","  250",",,W",,,"8.9",",,W","13.9",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-09-19","3.8",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,","15.2","H,,S","19.4",",,W","11.1",",,W",,,"  240",",,W","  240",",,W",,,"8.1",",,W","11.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-09-20","1.6",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,","15.1","H,,S","21.1",",,W","8.9",",,W",,,"  320",",,W","  220",",,W",,,"5.8",",,W","11.2",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-09-21","2.3",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,","15.8","H,,S","23.9",",,W","10.0",",,W",,,"  100",",,W","   90",",,W",,,"4.5",",,W","6.7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-09-22","3.2",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,","16.9","H,,S","23.9",",,W","10.6",",,W",,,"  100",",,W","  100",",,W",,,"6.7",",,W","9.8",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-09-23","4.5",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,","16.4","H,,S","22.2",",,W","11.7",",,W",,,"   60",",,W","   70",",,W",,,"10.3",",,W","13.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-09-24","5.3",",,W",,,,,"0.3",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,","14.9","H,,S","17.8",",,W","12.8",",,W",,,"   60",",,W","   60",",,W",,,"9.8",",,W","13.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-09-25","3.8",",,W",,,,,"1.5",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,","16.3","H,,S","22.2",",,W","12.8",",,W",,,"   70",",,W","   90",",,W",,,"7.6",",,W","11.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-09-26","3.9",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,","16.3","H,,S","21.7",",,W","12.8",",,W",,,"   90",",,W","  100",",,W",,,"9.8",",,W","12.5",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-09-27","4.4",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,","16.3","H,,S","22.8",",,W","11.7",",,W",,,"  140",",,W","  130",",,W",,,"9.4",",,W","12.5",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-09-28","3.2",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,","15.7","H,,S","22.8",",,W","10.6",",,W",,,"   70",",,W","  120",",,W",,,"6.3",",,W","8.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-09-29","2.2",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,","17.9","H,,S","22.8",",,W","13.9",",,W",,,"   20",",,W","   20",",,W",,,"5.8",",,W","7.2",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-09-30","1.7",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,","18.6","H,,S","24.4",",,W","13.3",",,W",,,"   30",",,W","   30",",,W",,,"5.4",",,W","6.7",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-10-01","2.4",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,","18.6","H,,S","25.0",",,W","15.0",",,W",,,"  250",",,W","  230",",,W",,,"5.4",",,W","7.6",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-10-02","2.7",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,","19.9","H,,S","25.6",",,W","16.7",",,W",,,"  240",",,W","  240",",,W",,,"4.5",",,W","6.7",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-10-03","2.7",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,","20.4","H,,S","26.7",",,W","15.0",",,W",,,"  210",",,W","  240",",,W",,,"5.4",",,W","8.5",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-10-04","2.6",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,","21.9","H,,S","28.9",",,W","16.7",",,W",,,"  170",",,W","  190",",,W",,,"5.4",",,W","8.5",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-10-05","4.2",",,W",,,,,"0.3",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,","22.9","H,,S","28.3",",,W","17.8",",,W",,,"  250",",,W","  250",",,W",,,"9.4",",,W","12.5",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-10-06","5.0",",,W",,,,,"9.7",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,","18.9","H,,S","21.7",",,W","14.4",",,W",,,"  200",",,W","  160",",,W",,,"8.9",",,W","12.5",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-10-07","5.1",",,W",,,,,"3.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,","13.8","H,,S","15.0",",,W","8.3",",,W",,,"  240",",,W","  250",",,W",,,"9.8",",,W","13.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-10-08","7.1",",,W",,,,,"0.8",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,","9.3","H,,S","12.8",",,W","7.8",",,W",,,"  250",",,W","  250",",,W",,,"13.9",",,W","19.2",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-10-09","6.8",",,W",,,,,"6.9",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,","9.1","H,,S","12.2",",,W","7.2",",,W",,,"  230",",,W","  220",",,W",,,"13.4",",,W","18.3",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-10-10","4.4",",,W",,,,,"29.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,","8.5","H,,S","10.0",",,W","7.8",",,W",,,"  200",",,W","  200",",,W",,,"10.3",",,W","13.4",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-10-11","3.8",",,W",,,,,"2.5",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,","9.8","H,,S","13.3",",,W","7.2",",,W",,,"  230",",,W","  230",",,W",,,"8.9",",,W","11.6",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-10-12","1.6",",,W",,,,,"0.3",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,","11.8","H,,S","16.7",",,W","6.1",",,W",,,"  340",",,W","  340",",,W",,,"6.7",",,W","8.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-10-13","1.4",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,","9.1","H,,S","15.0",",,W","3.9",",,W",,,"   20",",,W","   40",",,W",,,"4.5",",,W","6.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-10-14","3.7",",,W",,,,,"9.7",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,","9.4","H,,S","10.0",",,W","8.3",",,W",,,"   60",",,W","  100",",,W",,,"6.3",",,W","8.5",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-10-15","4.3",",,W",,,,,"1.3",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,","8.8","H,,S","10.6",",,W","7.8",",,W",,,"  340",",,W","  310",",,W",,,"8.1",",,W","11.6",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-10-16","3.6",",,W",,,,,"0.8",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,","9.3","H,,S","11.7",",,W","7.8",",,W",,,"  350",",,W","  340",",,W",,,"7.6",",,W","9.8",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-10-17","2.6",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,","10.4","H,,S","12.8",",,W","8.9",",,W",,,"  240",",,W","  240",",,W",,,"5.8",",,W","7.2",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-10-18","3.1",",,W",,,,,"0.0","T,,W,2400",,,"0.0",",,W,2400","0.0",",,W,","10.9","H,,S","13.9",",,W","7.2",",,W",,,"  200",",,W","  190",",,W",,,"6.3",",,W","8.5",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-10-19","4.3",",,W",,,,,"0.0","T,,W,2400",,,"0.0",",,W,2400","0.0",",,W,","11.3","H,,S","17.8",",,W","6.7",",,W",,,"  200",",,W","  190",",,W",,,"9.8",",,W","13.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-10-20","4.2",",,W",,,,,"2.8",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,","14.2","H,,S","15.0",",,W","11.1",",,W",,,"  190",",,W","  220",",,W",,,"7.6",",,W","10.3",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-10-21","4.8",",,W",,,,,"0.3",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,","10.9","H,,S","11.7",",,W","7.8",",,W",,,"  330",",,W","  310",",,W",,,"8.9",",,W","11.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-10-22","5.7",",,W",,,,,"1.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,","7.9","H,,S","10.6",",,W","5.0",",,W",,,"  270",",,W","  280",",,W",,,"10.7",",,W","15.7",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-10-23","2.9",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,","6.8","H,,S","11.7",",,W","1.7",",,W",,,"  220",",,W","  230",",,W",,,"6.3",",,W","8.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-10-24","4.3",",,W",,,,,"0.0","T,,W,2400",,,"0.0",",,W,2400","0.0",",,W,","12.6","H,,S","21.7",",,W","7.2",",,W",,,"  230",",,W","  230",",,W",,,"9.4",",,W","13.4",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-10-25","4.5",",,W",,,,,"1.0",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,","19.1","H,,S","22.8",",,W","15.0",",,W",,,"  220",",,W","  220",",,W",,,"10.3",",,W","14.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-10-26","3.7",",,W",,,,,"5.1",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,","17.1","H,,S","21.1",",,W","14.4",",,W",,,"  240",",,W","  230",",,W",,,"7.2",",,W","10.7",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-10-27","5.7",",,W",,,,,"0.8",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,","19.3","H,,S","21.7",",,W","17.2",",,W",,,"  240",",,W","  240",",,W",,,"10.3",",,W","15.7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-10-28","4.7",",,W",,,,,"0.5",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,","15.4","H,,S","20.0",",,W","7.2",",,W",,,"  330",",,W","  330",",,W",,,"11.6",",,W","14.8",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-10-29","4.0",",,W",,,,,"6.1",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,","7.2","H,,S","7.8",",,W","6.1",",,W",,,"   70",",,W","   70",",,W",,,"7.6",",,W","10.7",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-10-30","3.7",",,W",,,,,"11.2",",,W,2400",,,"0.0",",,W,2400","0.0",",,W,","5.8","H,,S","7.2",",,W","2.2",",,W",,,"  340",",,W","  340",",,W",,,"8.1",",,W","11.2",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-10-31","1.9",",,W",,,,,"2.3",",,W,2400",,,"10.0",",,W,2400","0.0",",,W,","2.7","H,,S","4.4",",,W","0.0",",,W",,,"  290",",,W","  290",",,W",,,"7.2",",,W","9.4",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL AIRPOR, NY US","42.93998","-78.73606","216.2","2023-11-01","3.6",",,W",,,,,"0.0",",,W,2400",,,"0.0",",,W,2400","0.0","T,,W,","1.4","H,,S","5.0",",,W","-1.0",",,W",,,"  330",",,W","  310",",,W",,,"8.9",",,W","11.6",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
